"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"typhoon_mk1b_late/invade";"609 Squadron camouflage";"Camouflage du 609 Squadron";"Mimetizzazione della 609^ Squadriglia";"609th Squadron Tarnanstrich";"Camuflaje del Escuadrón 609";"Камуфляж 609 эскадрильи";"Kamuflaż 609 Eskadry";"Kamufláž 609. perutě";"609 Squadron kamuflajı";"英\t国\t皇\t家\t空\t军\t第 609 中\t队\t涂\t装";"609 Squadron camouflage";"Camuflagem do Esquadrão 609";"Камуфляж 609 ескадрильї";"609 Squadron camouflage";"609. repülőszázad festése";"609 비행대 위장도색";"609 Squadron camouflage";"609 Squadron camouflage";"英\t國\t皇\t家\t空\t軍\t第 609 中\t隊\t塗\t裝";"609 Squadron camouflage";"609 Squadron camouflage";;
"typhoon_mk1b_late/invade/desc";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"Typhoon Mk.IB PR-M du 609e escadron de la RAF opérant depuis Thorney Island le 6 juin 194";"Typhoon Mk.IB PR-M dalla squadriglia N°609 della RAF operativo sull'Isola Thorney il 6 Giugno 1944";"Taifun Mk.IB PR-M des Geschwaders Nr.609 der RAF operierte am 6. Juni 1944 von Thorney Island";"Typhoon Mk.IB PR-M del Escuadrón No. 609 de la RAF operado desde Thorney Island el 6 de Junio de 1944";"Стандартный дневной камуфляж с опознавательными знаками 609 эскадрильи RAF, Нормандия, июнь, 1944";"Typhoon Mk.IB PR-M z 609 Eskadry RAF operował z wyspy Thorney w dniu 6 czerwca 1944 roku.";"Typhoon Mk.IB PR-M z 609. letka RAF operující z Thorney Island 6. června 1944";"6 Haziran 1944 günü Thorney Adası'nda hizmet veren RAF No.609 Filo'dan Typoon Mk.IB PR-M";"1944 年 6 月 6 日，\t索\t尼\t岛，\t英\t国\t皇\t家\t空\t军\t第 609 中\t队 PR-M 号\t“台\t风”\tMk IB 涂\t装";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"Typhoon Mk.IB PR-M do Esquadrão No.609 RAF operado por Thorney Island em 6 de junho de 1944";"Стандартний денний камуфляж з розпізнавальними знаками 609 ескадрильї RAF, Нормандія, червень, 1944";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"A brit Királyi Légierő 609. repülőszázadának Thorney Islandről 1944. június 6-án bevetett Typhoon Mk. IB (PR-M) típusú repülőgépének festése.";"영국 공군 타이푼 Mk.IB PR-M 위장도색, 쏘니 섬 작전 1944년 6월 6일";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"1944 年 6 月 6 日，\t索\t尼\t島，\t英\t國\t皇\t家\t空\t軍\t第 609 中\t隊 PR-M 號\t“颱\t風”\tMk IB 塗\t裝";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";"Typhoon Mk.IB PR-M from No.609 Squadron RAF operated from Thorney Island on 6 June 1944";;
"ussr_t_34_1941/movie";"""RUTHLESS"" camouflage";"Camouflage ""IMPITOYABLE""";"Mimetica ""RUTHLESS""";"""RUTHLESS"" Tarnanstrich";"Camuflaje ""RUTHLESS""";"Камуфляж ""Беспощадный""";"Kamuflaż ""RUTHLESS""";"""RUTHLESS"" kamufláž";"""RUTHLESS"" kamuflajı";"“绝\t不\t留\t情”\t涂\t装";"""無慈悲""（映画：\tT-34 レジェンド・オブ・ウォー）";"Camuflagem ""RUTHLESS""";"Камуфляж ""Безпощадний""";"""RUTHLESS"" camouflage";"KÖNYÖRTELEN festés";"""무자비"" 위장도색";"""RUTHLESS"" camouflage";"""RUTHLESS"" camouflage";"“絕\t不\t留\t情”\t塗\t裝";"""RUTHLESS"" camouflage";"""RUTHLESS"" camouflage";;
"ussr_t_34_1941/movie/desc";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";"Camouflage ""IMPITOYABLE"" (FILM: T-34 Machine de guerre)";"""RUTHLESS"" (dal Film: T-34 Legend of War)";"""RUTHLESS"" Tarnanstrich (MOVIE: T-34 Legend of War)";"Camuflaje ""RUTHLESS"" (PELÍCULA: T-34 Legend of War)";"Камуфляж ""Беспощадный""";"Kamuflaż ""RUTHLESS"" (z filmu T-34 Legenda Wojny)";"""RUTHLESS"" kamufláž (Film: T-34 Legend of War)";"""RUTHLESS"" kamuflajı (FİLM: T-34 Legend of War)";"“绝\t不\t留\t情”\t涂\t装\t（电\t影《T-34\t》\t合\t作\t内\t容）";"""無慈悲""（映画：\tT-34 レジェンド・オブ・ウォー）";"Camuflagem ""RUTHLESS"" (FILME: T-34 Legend of War)";"Камуфляж ""Безпощадний""";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";"KÖNYÖRTELEN festés (T-34 című film).";"""무자비"" 위장도색 (영화: T-34 Legend of War)";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";"“絕\t不\t留\t情”\t塗\t裝\t（電\t影《T-34\t》\t合\t作\t內\t容）";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";"""RUTHLESS"" camouflage (MOVIE: T-34 Legend of War)";;
"germ_pzkpfw_V_ausf_a_panther/movie";"""ROSAMUNDE"" camouflage";"Camouflage ""ROSAMUNDE""";"Mimetica ""ROSAMUNDE""";"""ROSAMUNDE""  Tarnanstrich";"Camuflaje ""ROSAMUNDE""";"Камуфляж ""ROSAMUNDE""";"Kamuflaż ""ROSAMUNDE""";"""ROSAMUNDE"" kamufláž";"""ROSAMUNDE"" kamuflajı";"“罗\t莎\t蒙\t德”\t号\t涂\t装";"""ロザムンデ""（映画：\tT-34 レジェンド・オブ・ウォー";"Camuflagem ""ROSAMUNDE""";"Камуфляж ""ROSAMUNDE""";"""ROSAMUNDE"" camouflage";"ROSAMUNDE festés";"""로자문데"" 위장도색";"""ROSAMUNDE"" camouflage";"""ROSAMUNDE"" camouflage";"“羅\t莎\t蒙\t德”\t號\t塗\t裝";"""ROSAMUNDE"" camouflage";"""ROSAMUNDE"" camouflage";;
"germ_pzkpfw_V_ausf_a_panther/movie/desc";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";"Camouflage ""ROSAMUNDE"" (FILM: T-34 Machine de guerre)";"""ROSAMUNDE"" (dal Film: T-34 Legend of War)";"""ROSAMUNDE"" Tarnanstrich (MOVIE: T-34 Legend of War)";"Camuflaje ""ROSAMUNDE"" (PELÍCULA: T-34 Legend of War)";"Камуфляж ""ROSAMUNDE""";"Kamuflaż ""ROSAMUNDE"" (z filmu T-34 Legenda Wojny)";"""ROSAMUNDE"" kamufláž (Film: T-34 Legend of War)";"""ROSAMUNDE"" kamuflajı (FİLM: T-34 Legend of War)";"“罗\t莎\t蒙\t德”\t号\t涂\t装\t（电\t影《T-34\t》\t合\t作\t内\t容）";"""ロザムンデ""（映画：\tT-34 レジェンド・オブ・ウォー";"Camuflagem ""ROSAMUNDE"" (FILME: T-34 Legend of War)";"Камуфляж ""ROSAMUNDE""";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";"ROSAMUNDE festés (T-34 című film).";"""로자문데"" 위장도색 (영화: T-34 Legend of War) ";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";"“羅\t莎\t蒙\t德”\t號\t塗\t裝\t（電\t影《T-34\t》\t合\t作\t內\t容）";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";"""ROSAMUNDE"" camouflage (MOVIE: T-34 Legend of War)";;
"ussr_t_34_85_zis_53/movie";"""Red Star Wings"" camouflage";"Camouflage ""Ailes de l'étoile rouge""";"Mimetica ""Red Star Wings""";"""Red Star Wings"" Tarnanstrich";"Camuflaje ""Alas de la Estrella Roja""";"Камуфляж ""Красная звезда""";"Kamuflaż ""Red Star Wings""";"""Red Star Wings"" kamufláž";"""Red Star Wings"" kamuflajı";"“展\t翼\t红\t五\t星”\t涂\t装";"""赤い\t星の\t翼""（映画：\tT-34 レジェンド・オブ・ウォー）";"Camuflagem ""Red Star Wings""";"Камуфляж ""Червона зірка""";"""Red Star Wings"" camouflage";"Vörös csillag festés";"""붉은 별 비행단"" 위장도색";"""Red Star Wings"" camouflage";"""Red Star Wings"" camouflage";"“展\t翼\t紅\t五\t星”\t塗\t裝";"""Red Star Wings"" camouflage";"""Red Star Wings"" camouflage";;
"ussr_t_34_85_zis_53/movie/desc";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";"Camouflage ""Ailes de l'étoile rouge"" (FILM: T-34 Machine de guerre)";"""Red Star Wings"" (dal Film: T-34 Legend of War)";"""Red Star Wings"" Tarnanstrich (MOVIE: T-34 Legend of War)";"""Alas de la Estrella Roja"" (PELICULA: T-34 Legend of War)";"Камуфляж ""Красная звезда""";"""Red Star Wings"" (z filmu T-34 Legenda Wojny)";"""Red Star Wings"" kamufláž (Film: T-34 Legend of War)";"""Red Star Wings"" (FİLM: T-34 Legend of War)";"“展\t翼\t红\t五\t星”\t涂\t装\t（电\t影《T-34\t》\t合\t作\t内\t容）";"""赤い\t星の\t翼""（映画：\tT-34 レジェンド・オブ・ウォー）";"""Red Star Wings"" (FILME: T-34 Legend of War)";"Камуфляж ""Червона зірка""";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";"Vörös csillag festés (T-34 című film).";"""붉은 별 비행대"" (영화: T-34 Legend of War) ";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";"“展\t翼\t紅\t五\t星”\t塗\t裝\t（電\t影《T-34\t》\t合\t作\t內\t容）";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";"""Red Star Wings"" (MOVIE: T-34 Legend of War)";;
"sw_strv_m39/pewdiepie";"""Swedish Lasagna"" camouflage";"Camouflage ""Swedish Lasagna""";"Mimetica ""Lasagna Svedese""";"""Swedish Lasagna"" Tarnanstrich";"Camuflaje ""Lasaña Sueca""";"Камуфляж ""Шведская Лазанья""";"Kamuflaż ""Swedish Lasagna""";"""Swedish Lasagna"" Kamufláž";"""Swedish Lasagna"" kamuflajı";"“瑞\t典\t千\t层\t面”\t涂\t装";"""Swedish Lasagna"" camouflage";"Camuflagem ""Swedish Lasagna""";"Камуфляж ""Шведська Лазанья""";"""Swedish Lasagna"" camouflage";"Svéd lasagna festés";"""스웨덴식 라쟈냐"" 위장";"""Swedish Lasagna"" camouflage";"""Swedish Lasagna"" camouflage";"“瑞\t典\t千\t層\t麵”\t塗\t裝";"""Swedish Lasagna"" camouflage";"""Swedish Lasagna"" camouflage";;
"sw_strv_m39/pewdiepie/desc";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"Camouflage expérimentale de la 100M YT Division suédoise ""Brofist"", 1er Régiment Fan de char.";"Mimetica sperimentale della Divisione ""Brofist"" 100M, 1° Reggimento Carri, Svezia.";"Experimentelle Tarnung der schwedischen 100M YT-Division ""Brofist"", 1. Fächer-Panzerregiment.";"Camuflaje experimental de la División Sueca 100M YT ""Brofist"", 1er Regimiento de Tanques de Fanáticos.";"Экспериментальный камуфляж шведской 100M-й дивизии YT ""Брофист"", 1-й фан-танковый полк";"Kamuflaż specjalny Szweckiej 100m Dywizji YT ""Brofist"", 1 pułk Pancerny Fanów";"Experimentální kamufláž švédské 100M YT divize ""Brofist"", 1. fanouškovský tankový pluk";"İsveç 100M YT Tümeni Deneysel Kamuflajı ""Brofist"", 1. Hayran Tank Taburu ";"瑞\t典\t第 1 亿\t油\t管\t儿\t师\t“兄\t弟\t拳”，\t第 1 粉\t丝\t坦\t克\t团\t试\t验\t涂\t装。";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"Camuflagem experimental da Divisão Sueca 100M YT ""Brofist"", 1º Fan Tank Regiment.";"Експериментальний камуфляж шведської 100M-ї дивізії YT ""Брофіст"", 1-й фан-танковий полк";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"A svéd 100M YT „Brofist” hadosztály, 1. rajongói harckocsiezred kísérleti festése.";"스웨덴 100만 유튜브 사단 ""브로피스트"" 제 1 전차연대 시험형 위장도색";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"瑞\t典\t第 1 億\t油\t管\t兒\t師\t“兄\t弟\t拳”，\t第 1 粉\t絲\t坦\t克\t團\t試\t驗\t塗\t裝。";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Tank Regiment.";;
"gladiator_j8a_iacobi/pewdiepie";"""Swedish Lasagna"" camouflage";"Camouflage ""Swedish Lasagna""";"Mimetica ""Lasagna Svedese""";"""Swedish Lasagna"" Tarnanstrich";"Camuflaje ""Lasaña Sueca""";"Камуфляж ""Шведская Лазанья""";"Kamuflaż ""Swedish Lasagna""";"""Swedish Lasagna"" kamufláž";"""Swedish Lasagna"" kamuflajı";"“瑞\t典\t千\t层\t面”\t涂\t装";"""Swedish Lasagna"" camouflage";"Camuflagem ""Swedish Lasagna""";"Камуфляж ""Шведська Лазанья""";"""Swedish Lasagna"" camouflage";"Svéd lasagna festés";"""스웨덴식 라쟈냐"" 위장";"""Swedish Lasagna"" camouflage";"""Swedish Lasagna"" camouflage";"“瑞\t典\t千\t層\t麵”\t塗\t裝";"""Swedish Lasagna"" camouflage";"""Swedish Lasagna"" camouflage";;
"gladiator_j8a_iacobi/pewdiepie/desc";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"Camouflage expérimentale de la 100M YT Division suédoise ""Brofist"", 1er Fan Air Wing.";"Livrea sperimentale della Divisione 100M YT ""Brofist"" Svedese, 1° Stormo.";"Experimentelle Tarnung der schwedischen 100M YT-Division ""Brofist"", 1. Fächer-Luftwaffegeschwader";"Camuflaje experimental de la División Sueca 100M YT ""Brofist"", 1ª Ala de Aire de Fanáticos.";"Экспериментальный камуфляж шведской 100M-й дивизии YT ""Брофист"", 1-го воздушного фан-полка";"Kamuflaż specjalny Szweckiej 100m Dywizji YT ""Brofist"", 1 Skrzydło Lotnicze Fanów";"Experimentální kamufláž švédské 100M YT divize ""Brofist"", 1. fanouškovské letecké křídlo";"İsveç 100M YT Tümeni Deneysel Kamuflajı ""Brofist"", 1. Hayran Hava Kolu";"瑞\t典\t第 1 亿\t油\t管\t儿\t师\t“兄\t弟\t拳”，\t第 1 粉\t丝\t飞\t行\t联\t队\t试\t验\t涂\t装。";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"Camuflagem experimental da Divisão Sueca 100M YT ""Brofist"", 1ª Fan Air Wing.";"Експериментальний камуфляж шведської 100M-ї дивізії YT ""Брофіст"", 1-го повітряного фан-полку";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"A svéd 100M YT „Brofist” hadosztály, 1. rajongói légiezred kísérleti festése.";"스웨덴 100만 유튜브 사단 ""브로피스트"" 제 1 팬비행단 시험형 위장도색";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"瑞\t典\t第 1 億\t油\t管\t兒\t師\t“兄\t弟\t拳”，\t第 1 粉\t絲\t坦\t克\t團\t試\t驗\t塗\t裝。";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";"Experimental camouflage of the Swedish 100M YT Division ""Brofist"", 1st Fan Air Wing.";;
"f-4ej/dmm";"Camouflage of the ADTW GIFU AB";"Camouflage du ADTW GIFU AB";"Mimetica della ADTW GIFU AB";"Tarnung der ADTW GIFU AB";"Camuflaje del ADTW GIFU AB";"Kамуфляж ADTW GIFU AB";"Kamuflaż ADTW bazy lotniczej GIFU";"Kamufláž ADTW GIFU AB";"ADTW GIFU AB kamuflajı";"岐\t阜\t基\t地\t飞\t行\t开\t发\t实\t验\t团\t涂\t装";"航空自衛隊飛行開発実験団\tF-4EJ 301号機（岐阜基地）\t塗装";"Camuflagem de ADTW GIFU AB";"Kамуфляж ADTW GIFU AB";"Camouflage of the ADTW GIFU AB";"ADTW GIFU AB festés";"기후 비행장 항공개발실험비행단 도색";"Camouflage of the ADTW GIFU AB";"Camouflage of the ADTW GIFU AB";"岐\t阜\t基\t地\t飛\t行\t開\t發\t實\t驗\t團\t塗\t裝";"Camouflage of the ADTW GIFU AB";"Camouflage of the ADTW GIFU AB";;
"f-4ej/dmm/desc";"F-4EJ (17-8301) ADTW GIFU AB camouflage";"Camouflage du F-4EJ (17-8301) ADTW GIFU AB ";"Mimetica dell' F-4EJ (17-8301) della ADTW GIFU AB";"F-4EJ (17-8301) ADTW GIFU AB Tarnanstrich";"Camuflaje del F-4EJ (17-8301) ADTW GIFU AB";"Стандартный морской камуфляж ADTW GIFU AB";"Kamuflaż F-4EJ (17-8301) ADTW z bazy lotniczej GIFU";"Kamufláž F-4EJ (17-8301) ADTW GIFU AB";"F-4EJ (17-8301) ADTW GIFU AB kamuflajı";"日\t本\t航\t空\t自\t卫\t队\t岐\t阜\t基\t地，\t飞\t行\t开\t发\t实\t验\t团，\tF-4EJ\t“鬼\t怪”\tII 初\t号\t机\t（17-8301）\t涂\t装";"航空自衛隊飛行開発実験団\tF-4EJ 301号機（岐阜基地）\t塗装";"Camuflagem F-4EJ (17-8301) ADTW GIFU AB";"Стандартний морський камуфляж ADTW GIFU AB";"F-4EJ (17-8301) ADTW GIFU AB camouflage";"F-4EJ (17-8301) ADTW GIFU AB festés.";"F-4EJ (17-8301) 기후 비행장 항공개발실험비행단 도색";"F-4EJ (17-8301) ADTW GIFU AB camouflage";"F-4EJ (17-8301) ADTW GIFU AB camouflage";"日\t本\t航\t空\t自\t衛\t隊\t岐\t阜\t基\t地，\t飛\t行\t開\t發\t實\t驗\t團，\tF-4EJ\t“幽\t靈”\tII 初\t號\t機\t（17-8301）\t塗\t裝";"F-4EJ (17-8301) ADTW GIFU AB camouflage";"F-4EJ (17-8301) ADTW GIFU AB camouflage";;
"la-7/olyst";"OlySt team camouflage";"Camouflage de l'équipe OlySt";"Mimetica squadra OlySt";"Tarnanstrich des OlySt Teams";"Camuflaje del equipo OlySt";"Камуфляж команды ""OlySt""";"Kamuflaż drużyny OlySt";"Kamufláž tým OlySt";"OlySt takımı kamuflajı";"OlySt 战\t队\t涂\t装";"OlySt team camouflage";"Camuflagem da equipe OlySt";"Камуфляж команди ""OlySt""";"OlySt team camouflage";"OlySt festés";"OlySt 팀 위장도색";"Камуфляж команды ""OlySt""";"OlySt team camouflage";"OlySt 戰\t隊\t塗\t裝";"OlySt team camouflage";"OlySt team camouflage";;
