"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"decals/fr_51st_tank_bat";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Эмблема 51-го танкового батальона";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";"Emblem of 51st Tank Battalion";;
"decals/fr_51st_tank_bat/desc";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Эмблема 51-го танкового батальона Франции";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";"Emblem of 51st Battalion of the French armored forces";;
"decals/jp_14th_infantry_division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Эмблема 14-й пехотной дивизии";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";"Emblem of 14th Infantry Division";;
"decals/jp_14th_infantry_division/desc";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Эмблема 14-й пехотной дивизии Японии";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";"Emblem of 14th Infantry Division Japan";;
"decals/ussr_133rd_tank_bat_badge";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Знак 133-го танкового батальона";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";"Badge of the 133rd Tank Battalion";;
"decals/ussr_133rd_tank_bat_badge/desc";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Знак 133-го отдельного танкового батальона РФ";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";"Badge of the 133rd Tank Battalion of the Russian Federation";;
"decals/us_121_ahc_your_mind";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Эмблема ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";"Emblem ""Blow Your Mind""";;
"decals/us_121_ahc_your_mind/desc";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"Эмблема ""Blow Your Mind"" 121-я рота штурмовых вертолетов США, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";"""Blow Your Mind"" emblem, 121st Assault Helicopter Company, Soc Trang, 1969";;
"decals/jp_ijaaf_47_snt_sakamoto";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Эмблема ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"“\t巴\t纹\t”";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";"Emblem ""Tomoe""";;
"decals/jp_ijaaf_47_snt_sakamoto/desc";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"Персональная эмблема ""Tomoe"" младшего сержанта Сакамото, 47-й сентай, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"1944 \t年\t，\t飞\t行\t第\t 47 \t战\t队\t，\t坂\t本\t勇\t曹\t长\t“\t巴\t纹\t”\t个\t人\t徽\t标";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";"""Tomoe"" personal motif of M/Sgt Sakamoto, 47th Sentai, IJAAF, 1944";;
"decals/stream_snail_decal";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"Эмблема ""Stream snail""";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";;
"decals/stream_snail_decal/desc";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"Эмблема ""Stream snail""";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";"""Stream snail"" emblem";;
"decals/razer_hex_decal";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"雷\t蛇\t（\t六\t边\t形\t）";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";"Razer Hex";;
"decals/razer_hex_decal/desc";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"Эмблема ""Razer Hex""";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"“\t雷\t蛇\t”\t六\t边\t形\t产\t品\t徽\t标";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";"""Razer Hex"" emblem";;
"decals/italy_dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Такса";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";"Dachshund";;
"decals/italy_dachshund/desc";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"Эмблема ""Такса""";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";"""Dachshund"" emblem";;
"decals/usa_102nd_armored_cavalry_regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Эмблема 102-го кавалерийского полка";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";"Emblem of the 102nd Cavalry Regiment";;
"decals/usa_102nd_armored_cavalry_regiment/desc";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Эмблема 102-го танкового кавалерийского полка, США";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";"Emblem of the 102nd Armored Cavalry Regiment, USA";;
"decals/ge_560th_pzj_abt";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Эмблема 560-го противотанкового батальона";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";"Emblem of 560th Tank Destroyer Battalion";;
"decals/ge_560th_pzj_abt/desc";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Эмблема 560-го противотанкового батальона вермахта";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";"Emblem of 560th Tank Destroyer Battalion of Wehrmacht";;
"decals/nz_2nd_division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Эмблема 2-й Новозеландской дивизии";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";;
"decals/nz_2nd_division/desc";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Эмблема 2-й Новозеландской дивизии";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";"Emblem of 2nd New Zealand Division";;
"decals/fr_gba2_51_tortoise";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"Эмблема ""Крылатая черепаха""";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";"""Winged Tortoise"" emblem";;
