"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"warthunder_dmm_link";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";"http://warthunder.dmm.com/linkaccount/";;
"current_lang";"en";"fr";"it";"de";"es";"ru";"pl";"cs";"tr";"zh";"ja";"pt";"uk";"sr";"hu";"ko";"be";"ro";"zh";"zhhx";"en";;
"url/tss";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";"auto_login https://tss.warthunder.com";;
"url/streamsAndReplays";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.ru/ru/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.ru/ru/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.ru/ru/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";"auto_login sso_service=any http://warthunder.com/en/tournament/replay/";;
"url/achievements";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";"auto_local auto_login https://achievements.gaijin.net/?app={appId}&nick={name}";;
"url/news";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.ru/ru/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.ru/ru/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.ru/ru/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";"https://warthunder.com/en/game/changelog/";;
"url/steam/community";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";"https://steamcommunity.com/app/{appId}";;
"url/reportAnIssue";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";"auto_login https://community.gaijin.net/issues/p/warthunder/new_issue?f.platform={platform}&f.version={version}";;
"url/eula";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";"https://legal.gaijin.net";;
"priceText/rub";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";"{price} RUB";;
"priceText/usd";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";"{price} USD";;
"priceText/eur";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";"{price} EUR";;
"priceText/jpy";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";;
"priceText/dp";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";"{price} DP";;
"url/workshop/controls";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=ru";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=ru";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=ru";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";"https://live.warthunder.com/feed/controlss/?lang=en";;
"url/steamBindingEmailInfoUrl";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";"https://support.gaijin.net/hc/en-us/articles/209617049-Binding-a-Steam-account-to-your-e-mail-address";;
