"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"t2_il2_02_objective";"Destroy the attackers moving from N20";"Détruisez les avions d'assaut venant de N20";"Distruggi gli assaltatori in rotta da N20";"Zerstöre die Schlachtflugzeuge aus Planquadrat N20";"Destruye los aviones de ataque que se mueven en N20";"Уничтожьте штурмовики, идущие с квадрата N20";"Zniszcz samoloty szturmowe lecące z sektora N20";"Zničte bitevníky letící z N20";"N20'den hareket eden taarruz uçaklarını düşür";"摧\t毁\t从\t N20 \t出\t发\t的\t机\t群";"N20 から\t移動中の\t敵攻撃機隊を\t撃破せよ";"Destrua os aviões de assalto que se deslocam de N20";"Destroy the attackers moving from N20";"Знищте штурмовики, що йдуть з квадрата N20";"Uništi jurišnike koji dolaze iz N20";"Semmisítsd meg az N20-as szektor felől érkező csatarepülőket";"N20으로부터 이동하는 공격기를 격추하라";"Знішчыце штурмавікі, што ляцяць з квадрата N20";"Distruge avioanele de atac ce zboară de la N20";"摧毀從 N20 出發的機群";"摧\t毁\t从\t N20 \t出\t发\t的\t机\t群";;
"t1_il2_03_objective";"Cover the attackers moving from J20";"Couvrez les avions d'assaut venant de J20";"Proteggi gli assaltatori in rotta da J20";"Verteidige die Schlachtflugzeuge aus Planquadrat J20";"Cubre los aviones de ataque que se mueven en J20";"Прикрывайте штурмовики, идущие с квадрата J20";"Osłaniaj samoloty szturmowe lecące z sektora J20";"Chraňte bitevníky letící z J20";"J20'den harekete geçen taarruz uçaklarını koru";"掩\t护\t从\t J20 \t出\t发\t的\t机\t群";"J20 から\t移動中の\t攻撃機隊を\t掩護せよ";"Cubra os aviões de assalto que se deslocam de J20";"Cover the attackers moving from J20";"Прикривайте штурмовики, що йдуть з квадрата J20";"Pokrivaj jurišne avione koji dolaze iz J20";"Fedezd a J20-as szektor felől érkező csatarepülőket";"J20으로부터 이동하는 공격기를 엄호하라";"Прыкрывайце штурмавікі, што ляцяць з квадрата J20";"Apără avioanele de atac ce zboară de la J20";"掩護從 J20 出發的機群";"掩\t护\t从\t J20 \t出\t发\t的\t机\t群";;
"t2_il2_03_objective";"Destroy the attackers moving from J20";"Détruisez les avions d'assaut venant de J20";"Distruggi gli assaltatori in rotta da J20";"Zerstöre die Schlachtflugzeuge aus Planquadrat J20";"Destruye los aviones de ataque que se mueven en J20";"Уничтожьте штурмовики, идущие с квадрата J20";"Zniszcz samoloty szturmowe lecące z sektora J20";"Zničte bitevníky letící z J20";"J20'den hareket eden taarruz uçaklarını düşür";"摧\t毁\t从\t J20 \t出\t发\t的\t机\t群";"J20 から\t移動中の\t敵攻撃機隊を\t撃破せよ";"Destrua os aviões de assalto que se deslocam de J20";"Destroy the attackers moving from J20";"Знищте штурмовики, що йдуть з квадрата J20";"Uništi jurišnike koji dolaze iz J20";"Semmisítsd meg a J20-as szektor felől érkező csatarepülőket";"J20으로부터 이동하는 공격기를 격추하라";"Знішчыце штурмавікі, што ляцяць з квадрата J20";"Distruge avioanele de atac ce zboară de la J20";"摧毀從 J20 出發的機群";"摧\t毁\t从\t J20 \t出\t发\t的\t机\t群";;
"t1_lookup_01_objective";"Destroy the enemy spotter at";"Détruire l'observateur ennemi sur";"Distruggi il ricognitore nemico";"Zerstöre den feindlichen Aufklärer bei";"Destruye el observador enemigo en";"Уничтожьте корректировщик в квадрате ";"Zniszcz wrogiego zwiadowcę na";"Zničte nepřátelského pozorovatele u";"Şurdaki düşman gözcüsünü yok et";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";"敵偵察兵を\t排除せよ - 場所:";"Destrua o avião de reconhecimento inimigo em";"Destroy the enemy spotter at";"Знищте коригувальник в квадраті ";"Uništi neprijateljske osmatrače na";"Semmisítsd meg az ellenséges felderítőgépet a megadott zónában:";"다음 위치의 적 정찰기를 격추하라:";"Знішчыце варожы самалёт-карэкціроўшчык у квадраце ";"Distruge observatorul inamic de la";"摧毀敵方的觀測機。位置：";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";;
"t2_lookup_01_objective";"Cover the spotter at";"Couvrez l'observateur sur";"Difendi il ricognitore a";"Verteidige den Aufklärer bei";"Cubre el observador en";"Прикрывайте корректировщик в квадрате ";"Osłaniaj zwiadowcę na";"Chraňte pozorovatele na";"Şurdaki gözcüyü koru";"保\t护\t观\t测\t机\t。\t位\t置\t：";"偵察兵を\t掩護せよ - 場所:";"Proteja o avião de reconhecimento em";"Cover the spotter at";"Прикривайте коригувальник в квадраті ";"Pokrivaj osmatrače na";"Fedezd a felderítőgépet a megadott zónában:";"다음 위치의 정찰기를 엄호하라:";"Прыкрывайце самалёт-карэкціроўшчык у квадраце ";"Apără observatorul de la";"保護觀測機。位置：";"保\t护\t观\t测\t机\t。\t位\t置\t：";;
"t1_lookup_02_objective";"Destroy the enemy spotter at";"Détruire l'observateur ennemi sur";"Distruggi il ricognitore nemico a";"Zerstöre den feindlichen Aufklärer bei";"Destruye el observador enemigo en";"Уничтожьте корректировщик в квадрате ";"Zniszcz wrogiego zwiadowcę na";"Zničte nepřátelského pozorovatele u";"Şurdaki düşman gözcüsünü yok et";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";"敵偵察兵を\t排除せよ - 場所:";"Destrua o avião de reconhecimento inimigo em";"Destroy the enemy spotter at";"Знищте коригувальник в квадраті ";"Uništi neprijateljske osmatrače na";"Semmisítsd meg az ellenséges felderítőgépet a megadott zónában:";"다음 위치의 적 정찰기를 격추하라:";"Знішчыце варожы самалёт-карэкціроўшчык у квадраце ";"Distruge observatorul inamic de la";"摧毀敵方的觀測機。位置：";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";;
"t2_lookup_02_objective";"Cover the spotter at";"Couvrez l'observateur sur";"Difendi il ricognitore a";"Verteidige den Aufklärer bei";"Cubre el observador en";"Прикрывайте корректировщик в квадрате ";"Osłaniaj zwiadowcę na";"Chraňte pozorovatele na";"Şurdaki gözcüyü koru";"保\t护\t观\t测\t机\t。\t位\t置\t：";"偵察兵を\t掩護せよ - 場所:";"Cubra o avião de reconhecimento em";"Cover the spotter at";"Прикривайте коригувальник в квадраті ";"Pokrivaj osmatrače na";"Fedezd a felderítőgépet a megadott zónában:";"다음 위치의 정찰기를 엄호하라:";"Прыкрывайце самалёт-карэкціроўшчык у квадраце ";"Apără observatorul de la";"保護觀測機。位置：";"保\t护\t观\t测\t机\t。\t位\t置\t：";;
"t1_lookup_03_objective";"Destroy the enemy spotter at";"Détruire l'observateur ennemi sur";"Distruggi il ricognitore nemico a";"Zerstöre den feindlichen Aufklärer bei";"Destruye el observador enemigo en";"Уничтожьте корректировщик в квадрате ";"Zniszcz wrogiego zwiadowcę na";"Zničte nepřátelského pozorovatele u";"Şurdaki düşman gözcüsünü yok et";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";"敵偵察兵を\t排除せよ - 場所:";"Destrua o avião de reconhecimento inimigo em";"Destroy the enemy spotter at";"Знищте коригувальник в квадраті ";"Uništi neprijateljske osmatrače na";"Semmisítsd meg az ellenséges felderítőgépet a megadott zónában:";"다음 위치의 적 정찰기를 격추하라:";"Знішчыце варожы самалёт-карэкціроўшчык у квадраце ";"Distruge observatorul inamic de la";"摧毀敵方的觀測機。位置：";"摧\t毁\t敌\t方\t的\t观\t测\t机\t。\t位\t置\t：";;
"t2_lookup_03_objective";"Cover the spotter at";"Couvrez l'observateur sur";"Difendi il ricognitore a";"Verteidige den Aufklärer bei";"Cubre el observador en";"Прикрывайте корректировщик в квадрате ";"Osłaniaj zwiadowcę na";"Chraňte pozorovatele na";"Şurdaki gözcüyü koru";"保\t护\t观\t测\t机\t。\t位\t置\t：";"偵察兵を\t掩護せよ - 場所:";"Cubra o avião de reconhecimento em";"Cover the spotter at";"Прикривайте коригувальник в квадраті ";"Pokrivaj osmatrače na";"Fedezd a felderítőgépet a megadott zónában:";"다음 위치의 정찰기를 엄호하라:";"Прыкрывайце самалёт-карэкціроўшчык у квадраце ";"Apără observatorul de la";"保護觀測機。位置：";"保\t护\t观\t测\t机\t。\t位\t置\t：";;
"t1_khalkhin_gol_BfDn_land";"Cover the advance of the allied forces";"Couvrez l'avance des forces alliées";"Proteggi l'avanzata dell'esercito alleato";"Gib den Vormarsch der alliierten Armee Deckung";"Cubre el avance del ejército soviético-mongol";"Прикрывайте наступление союзной армии";"Osłaniaj natarcie wojsk sojuszniczych";"Kryjte postup spojeneckých jednotek";"Sovyet-Moğol ordusunun ilerleyişini koru";"掩\t护\t友\t军\t推\t进";"ソビエト・モンゴル\t軍の\t進軍を\t掩護せよ";"Cubra o avanço do exército Soviético-Mongol";"Cover the advance of the allied forces";"Прикривайте настання радянсько-монгольської армії";"Pokrivaj napredovanje savezničkih snaga";"Fedezd a szövetséges erők előrenyomulását";"아군의 진격을 엄호하라";"Прыкрывайце наступленне хаўруснай арміі";"Apără avansarea trupelor aliate";"掩護友軍推進";"掩\t护\t友\t军\t推\t进";;
"t2_khalkhin_gol_BfDn_land";"Cover the defensive positions";"Couvrez les positions défensives";"Copri le posizioni difensive";"Verteidige die Verteidigungsstellungen";"Cubre las posiciones defensivas";"Прикрывайте оборонительные позиции";"Osłaniaj pozycje obronne";"Chraňte obranné pozice";"Savunma pozisyonlarını koru";"掩\t护\t防\t御\t阵\t地";"防御\tポジションを\tカバーする ";"Proteja as posições defensivas";"Cover the defensive positions";"Прикривайте оборонні позиції";"Pokrivaj odbrambene položaje";"Fedezd a védelmi állásokat";"방어선을 보호하라";"Прыкрывайце абарончыя пазіцыі";"Apără pozițiile defensive";"掩護防禦陣地";"掩\t护\t防\t御\t阵\t地";;
"t1_khalkhin_gol_BfDn_bombers";"Destroy the enemy bombers";"Détruisez les bombardiers ennemis";"Distruggi i bombardieri nemici";"Zerstöre die gegnerischen Bomber";"Destruye los bombarderos japoneses";"Уничтожьте бомбардировщики противника";"Zniszcz bombowce wroga";"Zničte nepřátelské bombardéry";"Düşman bombacılarını yok et";"摧\t毁\t敌\t军\t轰\t炸\t机";"日本軍爆撃機隊を\t撃破せよ";"Destrua os bombardeiros japoneses";"Destroy the enemy bombers";"Знищте японські бомбардувальники";"Uništi neprijateljske bombardere";"Semmisítsd meg az ellenséges bombázókat";"적 폭격기를 격추하라";"Знішчыце варожыя бамбардзіроўшчыкі";"Distruge pozițiile defensive";"摧毀敵軍轟炸機";"摧\t毁\t敌\t军\t轰\t炸\t机";;
"t2_khalkhin_gol_BfDn_bombers";"Cover the allied bombers";"Couvrez les bombardiers alliés";"Copri i bombardieri alleati";"Verteidige die verbündeten Bomber";"Cubre los bombarderos aliados";"Прикрывайте союзные бомбардировщики";"Osłaniaj sprzymierzone bombowce";"Chraňte spojenecké bombardéry";"Müttefik bombacıları koru";"掩\t护\t友\t军\t轰\t炸\t机";"連合軍の\t爆撃機隊を\t掩護せよ";"Proteja os bombardeiros Aliados";"Cover the allied bombers";"Прикривайте союзні бомбардувальники";"Pokrivaj savezničke bombardere";"Fedezd a szövetséges bombázókat";"아군 폭격기를 엄호하라";"Прыкрывайце хаўрусныя бамбардзіроўшчыкі";"Apără bombardierele aliate";"掩護友軍轟炸機";"掩\t护\t友\t军\t轰\t炸\t机";;
"t1_camp_destroy_objective";"Destroy the enemy military bases";"Détruisez les bases militaires ennemies";"Distruggi le basi militari nemiche";"Zerstöre die feindlichen Militärbasen";"Destruye las bases militares enemigas";"Уничтожьте военные лагеря противника";"Zniszcz wrogie bazy wojskowe";"Zničte nepřátelské vojenské základny";"Düşman ordu üslerini yok et";"摧\t毁\t敌\t方\t的\t军\t事\t基\t地";"敵\tチームの\t軍事基地を\t破壊せよ";"Destrua as bases militares inimigas";"Destroy the enemy military bases";"Знищте військові табори противника";"Uništi neprijateljske vojne baze";"Semmisítsd meg az ellenséges katonai bázisokat";"적의 기지를 파괴하라";"Знішчыце ваенныя базы супраціўніка";"Distruge baza militară inamică";"摧毀敵方的軍事基地";"摧\t毁\t敌\t方\t的\t军\t事\t基\t地";;
"t2_camp_destroy_objective";"Destroy the enemy military bases";"Détruisez les bases militaires ennemies";"Distruggi le basi militari nemiche";"Zerstöre die feindlichen Militärbasen";"Destruye las bases militares enemigas";"Уничтожьте военные лагеря противника";"Zniszcz wrogie bazy wojskowe";"Zničte nepřátelské vojenské základny";"Düşman ordu üslerini yok et";"摧\t毁\t敌\t方\t的\t军\t事\t基\t地";"敵\tチームの\t軍事基地を\t破壊せよ";"Destrua as bases militares inimigas";"Destroy the enemy military bases";"Знищте військові табори противника";"Uništi neprijateljske vojne baze";"Semmisítsd meg az ellenséges katonai bázisokat";"적의 기지를 파괴하라";"Знішчыце ваенныя базы супраціўніка";"Distruge baza militară inamică";"摧毀敵方的軍事基地";"摧\t毁\t敌\t方\t的\t军\t事\t基\t地";;
"defend_bombers_till_tirpiz_dead";"Protect the allied bombers while they're attacking the enemy battleship";"Protégez les bombardiers alliés, pendant qu'ils attaquent le cuirassé ennemi";"Proteggi i bombardieri alleati mentre attaccano la corazzata nemica";"Verteidige die verbündeten Bomber während des Angriffs auf das gegnerische Schlachtschiff";"Protege los bombarderos aliados mientras atacan el acorazado enemigo";"Прикрывайте союзные бомбардировщики, пока они атакуют вражеский линкор";"Osłaniaj sojusznicze bombowce w czasie ataku na nieprzyjacielski pancernik";"Chraňte spojenecké bombardéry při útoku na nepřátelskou bitevní loď";"Müttefik bombacıları, onlar düşman savaş gemisine saldırırken koru";"掩\t护\t友\t军\t轰\t炸\t机\t空\t袭\t敌\t方\t战\t列\t舰";"敵\tチームの\t戦艦を\t攻撃中の\t連合軍爆撃機隊を\t護衛せよ";"Proteja os bombardeiros Aliados enquanto eles estão atacando o encouraçado inimigo";"Protect the allied bombers while they're attacking the enemy battleship";"Прикривайте союзні бомбардувальники, поки вони атакують ворожий лінкор";"Zaštiti savezničke bombardere u napadu na neprijateljski bojni brod";"Védd meg az ellenséges csatahajót támadó szövetséges bombázókat";"적 전함을 공격하는 아군 폭격기를 엄호하라";"Прыкрывайце хаўрусныя бамбардзіроўшчыкі падчас атакі на варожы лінкар";"Protejează bombardierele aliate în timpul atacului lor asupra navelor de luptă";"掩護友軍轟炸機空襲敵方戰列艦";"掩\t护\t友\t军\t轰\t炸\t机\t空\t袭\t敌\t方\t战\t列\t舰";;
