"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"weapons/su_r_13m/short";"R-13M";"R-13M";"R-13M";"R-13M";"R-13M";"Р-13М";"R-13M";"R-13M";"R-13M";"R-13M";"R-13M";"R-13M";"Р-13М";"R-13M";"R-13M";"R-13M";"Р-13М";"R-13M";"R-13M";"R-13M 空\t对\t空\t导\t弹";"R-13M";;
"weapons/su_r_13m1";"R-13M1 air-to-air missiles";"Missiles air-air R-13M1";"Missili aria-aria R-13M1";"R-13M1 Luft-Luft-Raketen";"Misiles aire-aire R-13M1";"УРВВ Р-13М1";"Pociski powietrze-powietrze R-13M1";"Řízené střely vzduch-vzduch R-13M1";"R-13M1 havadan havaya füzeler";"R-13M1 空\t对\t空\t导\t弹";"R-13M1空対空\tミサイル";"Mísseis ar-ar R-13M1";"КРПП Р-13М1";"R-13M1 air-to-air missiles";"R-13M1 levegő-levegő rakéta";"R-13M1 공대공 미사일";"УРВВ Р-13М1";"R-13M1 air-to-air missiles";"R-13M1 空\t對\t空\t導\t彈";"R-13M1 air-to-air missiles";"Tên lửa không đối không R-13M1";;
"weapons/su_r_13m1/short";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";;
"weapons/su_r_13m1_default";"R-13M1 air-to-air missiles";"Missiles air-air R-13M1";"Missili aria-aria R-13M1";"R-13M1 Luft-Luft-Raketen";"Misiles aire-aire R-13M1";"УРВВ Р-13М1";"Pociski powietrze-powietrze R-13M1";"R-13M1 střely vzduch-vzduch";"R-13M1 havadan havaya füzeler";"R-13M1 空\t对\t空\t导\t弹";"R-13M1 空対空\tミサイル";"Mísseis ar-ar R-13M1";"КРПП Р-13М1";"R-13M1 air-to-air missiles";"R-13M1 levegő-levegő rakéta";"R-13M1 공대공 미사일";"УРВВ Р-13М1";"R-13M1 air-to-air missiles";"R-13M1 空\t對\t空\t導\t彈";"R-13M1 air-to-air missiles";"Tên lửa không đối không R-13M1";;
"weapons/su_r_13m1_default/short";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M1";"R-13M1";"R-13M1";"Р-13М1";"R-13M1";"R-13M1";"R-13M1";"R-13M1";;
"weapons/su_r_23r";"R-23R air-to-air missiles";"Missiles air-air R-23R";"Missili aria-aria R-23R";"R-23R Luft-Luft-Raketen";"Misiles aire-aire R-23R";"УРВВ Р-23Р";"Pociski powietrze-powietrze R-23R";"R-23R střely vzduch-vzduch";"R-23R havadan havaya füzeler";"R-23R 空\t对\t空\t导\t弹";"R-23R 空対空\tミサイル";"Mísseis ar-ar R-23R";"КРПП Р-23Р";"R-23R air-to-air missiles";"R-23R levegő-levegő rakéták";"R-23R 공대공 미사일";"УРВВ Р-23Р";"R-23R air-to-air missiles";"R-23R 空\t對\t空\t導\t彈";"R-23R air-to-air missiles";"Tên lửa không đối không R-23R";;
"weapons/su_r_23r/short";"R-23R";"R-23R";"R-23R";"R-23R";"R-23R";"Р-23Р";"R-23R";"R-23R";"R-23R";"R-23R";"R-23R";"R-23R";"Р-23Р";"R-23R";"R-23R";"R-23R";"Р-23Р";"R-23R";"R-23R";"R-23R";"R-23R";;
"weapons/su_r_23t";"R-23T air-to-air missiles";"Missiles air-air R-23T";"Missili aria-aria R-23T";"R-23T Luft-Luft-Raketen";"Misiles aire-aire R-23T";"УРВВ Р-23Т";"Pociski powietrze-powietrze R-23T";"R-23T střely vzduch-vzduch";"R-23T havadan havaya füzeler";"R-23T 空\t对\t空\t导\t弹";"R-23T 空対空\tミサイル";"Mísseis ar-ar R-23T";"КРПП Р-23Т";"R-23T air-to-air missiles";"R-23T levegő-levegő rakéták";"R-23T 공대공 미사일";"УРВВ Р-23Т";"R-23T air-to-air missiles";"R-23T 空\t對\t空\t導\t彈";"R-23T air-to-air missiles";"Tên lửa không đối không R-23T";;
"weapons/su_r_23t/short";"R-23T";"R-23T";"R-23T";"R-23T";"R-23T";"Р-23Т";"R-23T";"R-23T";"R-23T";"R-23T";"R-23T";"R-23T";"Р-23Т";"R-23T";"R-23T";"R-23T";"Р-23Т";"R-23T";"R-23T";"R-23T";"R-23T";;
"weapons/su_r_24t";"R-24T air-to-air missiles";"Missiles air-air R-24T";"Missili aria-aria R-24T";"R-24T Luft-Luft-Raketen";"Misiles aire-aire R-24T";"УРВВ Р-24Т";"Pociski powietrze-powietrze R-24T";"střely vzduch-vzduch R-24T";"R-24T havadan havaya füzeler";"R-24T 空\t对\t空\t导\t弹";"R-24T\t空対空\tミサイル";"Mísseis ar-ar R-24T";"КРПП Р-24Т";"R-24T air-to-air missiles";"R-24T levegő-levegő rakéta";"R-24T 공대공 미사일";"УРВВ Р-24Т";"R-24T air-to-air missiles";"R-24T 空\t對\t空\t導\t彈";"R-24T air-to-air missiles";"Tên lửa không đối không R-24T";;
"weapons/su_r_24t/short";"R-24T";"R-24T";"R-24T";"R-24T";"R-24T";"Р-24Т";"R-24T";"R-24T";"R-24T";"R-24T";"R-24T";"R-24T";"Р-24Т";"R-24T";"R-24T";"R-24T";"Р-24Т";"R-24T";"R-24T";"R-24T";"R-24T";;
"weapons/su_r_24r";"R-24R air-to-air missiles";"Missiles air-air R-24R";"Missili aria-aria R-24R";"R-24R Luft-Luft-Raketen";"Misiles aire-aire R-24R";"УРВВ Р-24Р";"Pociski powietrze-powietrze R-24R";"střely vzduch-vzduch R-24R";"R-24R havadan havaya füzeler";"R-24R 空\t对\t空\t导\t弹";"R-24R\t空対空\tミサイル";"Mísseis ar-ar R-24R";"КРПП Р-24Р";"R-24R air-to-air missiles";"R-24R levegő-levegő rakéta";"R-24R 공대공 미사일";"УРВВ Р-24Р";"R-24R air-to-air missiles";"R-24R 空\t對\t空\t導\t彈";"R-24R air-to-air missiles";"Tên lửa không đối không R-24R";;
"weapons/su_r_24r/short";"R-24R";"R-24R";"R-24R";"R-24R";"R-24R";"Р-24Р";"R-24R";"R-24R";"R-24R";"R-24R";"R-24R";"R-24R";"Р-24Р";"R-24R";"R-24R";"R-24R";"Р-24Р";"R-24R";"R-24R";"R-24R";"R-24R";;
"weapons/cn_ty_90";"TY-90 air-to-air missiles";"Missiles air-air TY-90";"Missili aria-aria TY-90";"TY-90 Luft-Luft-Raketen";"Misiles aire-aire TY-90";"УРВВ TY-90";"Pociski powietrze-powietrze TY-90";"TY-90 střely vzduch-vzduch";"TY-90 havadan havaya füzeler";"天\t燕\t-90 空\t对\t空\t导\t弹";"TY-90空対空\tミサイル";"Mísseis ar-ar TY-90";"КРПП TY-90";"TY-90 air-to-air missiles";"TY-90 levegő-levegő rakéta";"TY-90 공대공 미사일";"УРВВ TY-90";"TY-90 air-to-air missiles";"天\t燕\t-90 空\t對\t空\t導\t彈";"TY-90 air-to-air missiles";"Tên lửa không đối không TY-90";;
"weapons/cn_ty_90/short";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"天\t燕\t-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"TY-90";"天\t燕\t-90";"TY-90";"TY-90";;
"weapons/cannonM39A1";"20 mm M39A1 cannon";"Canon M39A1 de 20 mm";"Cannone M39A1 da 20 mm";"2cm M39A1 Geschütz";"Cañón M39A1 de 20 mm";"20-мм пушка M39A1";"Działko M39A1 kal. 20 mm";"20 mm kanón M39A1";"20 mm M39A1 top";"20 毫\t米 M39A1 机\t炮";"20 mm M39A1 砲";"Canhão de 20 mm M39A1";"20-мм гармата M39A1";"20 mm M39A1 cannon";"20 mm-es M39A1 gépágyú";"20 mm M39A1 기관포";"20-мм гармата M39A1";"Tun M39A1, cal. 20 mm";"20 毫\t米 M39A1 機\t炮";"20 毫\t米 M39A1 机\t炮";"Pháo nòng 20 mm M39A1";;
"weapons/cannonM39A2";"20 mm M39A2 cannon";"Canon de 20 mm M39A2";"Cannone da 20mm M39A2";"20 mm M39A2 Maschinenkanone";"Cañón M39A2 de 20 mm";"20-мм пушка M39A2";"Działko M39A2 kal. 20 mm";"20mm kanón M39A2";"20 mm M39A2 top";"20 毫\t米 M39A2 机\t炮";"20 mm M39A2 砲";"Canhão de 20 mm M39A2";"20-мм гармата M39A2";"20 mm M39A2 cannon";"20 mm-es M39A2 gépágyú";"20 mm M39A2 기관포";"20-мм гармата M39A2";"20 mm M39A2 cannon";"20 毫\t米 M39A2 機\t炮";"20 毫\t米 M39A2 机\t炮";"Pháo nòng 20 mm M39A2";;
"weapons/cannonM39A3";"20 mm M39A3 cannon";"Canon de 20 mm M39A3";"Cannone M39A3 da 20 mm";"20 mm M39A3 Maschinenkanone";"Cañón M39A3 de 20 mm";"20-мм пушка M39A3";"Działko M39A3 kal. 20 mm";"20mm kanón M39A3";"20 mm M39A3 top";"20 毫\t米 M39A3 机\t炮";"20 mm M39A3 砲";"Canhão de 20 mm M39A3";"20-мм гармата M39A3";"20 mm M39A3 cannon";"20 mm-es M39A3 gépágyú";"20 mm M39A3 기관포";"20-мм гармата M39A3";"20 mm M39A3 cannon";"20 毫\t米 M39A3 機\t炮";"20 mm M39A3 cannon";"Pháo nòng 20 mm M39A3";;
"weapons/cannonM39A2/short";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";"M39A2";;
"weapons/cannonM39A3/short";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";"M39A3";;
"weapons/bomb_mark36_srboc_launcher";"130 mm Mark 36 SRBOC decoy system";"Système de leurre SRBOC de 130 mm Mark 36";"Contromisure da 130mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC-Täuschkörpersystem";"Sistema de señuelos SRBOC Mark 36 de 130 mm";"130-мм реактивный миномёт системы пассивной радиолокационной защиты Mark 36 SRBOC";"Wyrzutnia wabików Mark 36 SRBOC kal. 130 mm";"Klamný systém 130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC tuzak sistemi";"130 毫\t米 Mk 36 SRBOC 发\t射\t系\t统";"130 mm Mark 36 SRBOC デコイシステム";"Sistema de isco de 130 mm Mark 36 SRBOC";"130-мм реактивний міномет системи пасивної радіолокації захисту Mark 36 SRBOC";"130 mm Mark 36 SRBOC decoy system";"130 mm-es Mark 36 SRBOC zavarótöltet-kivető";"130 mm 마크 36 SRBOC 기만장치";"130-мм реактивный миномёт системы пассивной радиолокационной защиты Mark 36 SRBOC";"Sistem evadare Mark 36 SRBOC, cal. 130 mm";"130 毫\t米 Mark 36 超\t級\t快\t速\t散\t開\t干\t擾\t彈\t發\t射\t系\t統";"130 毫\t米 Mark 36 超\t快\t速\t散\t开\t舷\t外\t干\t扰\t箔\t与\t诱\t饵\t弹\t对\t抗\t措\t施\t发\t射\t系\t统";"Hệ thống bẫy mồi 130 mm Mark 36 SRBOC";;
"weapons/bomb_mark36_srboc_launcher/short";"130 mm Mark 36 SRBOC";"SRBOC de 130 mm Mark 36";"130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130-мм Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"Mk 36 SRBOC";"130 mm Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130-мм Mark 36 SRBOC";"130 mm Mark 36 SRBOC";"130 mm-es Mark 36 SRBOC";"130 mm 마크 36 SRBOC";"130-мм Mark 36 SRBOC";"Mark 36 SRBOC, cal. 130 mm";"Mark 36 SRBOC";"Mark 36 SRBOC";"130 mm Mark 36 SRBOC";;
"weapons/fr_sneb_type26_TDA";"SNEB type 26 rockets";"Roquettes SNEB type 26";"Razzi SNEB tipo 26";"SNEB-Typ-26-Rakete";"Cohetes SNEB tipo 26";"Ракеты SNEB type 26";"Rakiety SNEB typ 26";"rakety SNEB typ 26";"SNEB type 26 roket";"SNEB 26 型\t火\t箭\t弹";"SNEB タイプ 26 ロケット";"Foguetes SNEB type 26";"Ракети SNEB type 26";"SNEB type 26 rockets";"SNEB type 26 rakéták";"SNEB 26형 로켓";"Ракеты SNEB type 26";"Rachete SNEB type 26";"SNEB 26\t型\t火\t箭\t彈";"SNEB 26 型\t火\t箭\t弹";"Rocket SNEB type 26";;
"weapons/fr_sneb_type26_TDA/short";"SNEB type 26";"SNEB type 26";"SNEB type 26";"SNEB type 26";"SNEB tipo 26";"SNEB type 26";"SNEB typ 26";"SNEB typ 26";"SNEB type 26";"SNEB 26 型";"SNEB タイプ 26";"SNEB tipo 26";"SNEB type 26";"SNEB type 26";"SNEB Type 26";"SNEB 26형";"SNEB type 26";"SNEB type 26";"SNEB 26 型";"SNEB 26 型";"SNEB type 26";;
"weapons/us_aim92_stinger";"ATAS (AIM-92) missiles";"Missiles air-air ATAS (AIM-92)";"Missili ATAS (AIM-92)";"ATAS (AIM-92) Raketen";"Misiles ATAS (AIM-92)";"УРВВ ATAS (AIM-92)";"Pociski powietrze-powietrze AIM-92 Stinger";"střely vzduch-vzduch AIM-92 Stinger";"ATAS (AIM-92) füzeleri";"空\t对\t空\t毒\t刺 (AIM-92) 空\t对\t空\t导\t弹";"AIM-92 スティンガー\t空対空\tミサイル";"Mísseis ATAS (AIM-92)";"КРПП AIM-92 ATAS";"ATAS (AIM-92) missiles";"ATAS (AIM-92) rakéták";"AIM-92 스팅어 공대공 미사일";"УРВВ ATAS (AIM-92)";"Rachete aer-aer AIM-92 Stinger";"AIM-92 刺\t針 空\t對\t空\t導\t彈";"AIM-92\t“毒\t刺”\t空\t对\t空\t导\t弹";"Tên lửa ATAS (AIM-92)";;
"weapons/us_aim92_stinger/short";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"AIM-92 Stinger";"AIM-92 Stinger";"ATAS";"空\t对\t空\t毒\t刺";"AIM-92 スティンガー";"ATAS";"ATAS";"ATAS";"ATAS";"AIM-92 스팅어";"ATAS";"AIM-92 Stinger";"AIM-92 刺\t針";"AIM-92\t“毒\t刺”";"ATAS";;
"weapons/us_aim92_stinger_atas_tiger";"ATAS (AIM-92) missiles";"Missiles ATAS (AIM-92)";"Missili ATAS (AIM-92)";"ATAS (AIM-92) Raketen";"Misiles ATAS (AIM-92)";"УРВВ ATAS (AIM-92)";"Pociski ATAS (AIM-92)";"Řízené střely vzduch-vzduch ATAS (AIM-92)";"ATAS (AIM-92) füzeleri";"空\t对\t空\t毒\t刺 (AIM-92) 空\t对\t空\t导\t弹";"ATAS（AIM-92）\tミサイル";"Mísseis ATAS (AIM-92)";"КРПП ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) missiles";"ATAS (AIM-92) 미사일";"УРВВ ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) 空\t對\t空\t導\t彈";"ATAS (AIM-92) missiles";"Tên lửa ATAS (AIM-92)";;
"weapons/us_aim92_stinger_atas_tiger/short";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"空\t对\t空\t毒\t刺";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";;
"weapons/us_aim92_stinger_left";"ATAS (AIM-92) missiles";"Missiles ATAS (AIM-92)";"Missili ATAS (AIM-92)";"ATAS (AIM-92) Raketen";"Misiles ATAS (AIM-92)";"УРВВ ATAS (AIM-92)";"Pociski ATAS (AIM-92)";"ATAS (AIM-92) střely";"ATAS (AIM-92) füzeleri";"空\t对\t空\t毒\t刺 (AIM-92) 空\t对\t空\t导\t弹";"AIM-92 スティンガー\t空対空\tミサイル";"Mísseis ATAS (AIM-92)";"КРПП ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) rakéta";"ATAS (AIM-92) 미사일";"УРВВ ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) 空\t對\t空\t導\t彈";"ATAS (AIM-92) missiles";"Tên lửa ATAS (AIM-92)";;
"weapons/us_aim92_stinger_left/short";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"空\t对\t空\t毒\t刺";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";;
"weapons/us_aim92_stinger_right";"ATAS (AIM-92) missiles";"Missiles ATAS (AIM-92)";"Missili ATAS (AIM-92)";"ATAS (AIM-92) Raketen";"Misiles ATAS (AIM-92)";"УРВВ ATAS (AIM-92)";"Pociski ATAS (AIM-92)";"ATAS (AIM-92) střely";"ATAS (AIM-92) füzeleri";"空\t对\t空\t毒\t刺 (AIM-92) 空\t对\t空\t导\t弹";"AIM-92 スティンガー\t空対空\tミサイル";"Mísseis ATAS (AIM-92)";"КРПП ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) rakéta";"ATAS (AIM-92) 미사일";"УРВВ ATAS (AIM-92)";"ATAS (AIM-92) missiles";"ATAS (AIM-92) 空\t對\t空\t導\t彈";"ATAS (AIM-92) missiles";"Tên lửa ATAS (AIM-92)";;
"weapons/us_aim92_stinger_right/short";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"空\t对\t空\t毒\t刺";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";"ATAS";;
"weapons/zt_6_mokopa";"ZT-6 Mokopa air-to-ground missiles";"Missile air-sol ZT-6 Mokopa";"Missili aria-terra ZT-6 Mokopa";"ZT-6 Mokopa Luft-Boden-Raketen";"Misiles aire-tierra ZT-6 Mokopa";"УРВП ZT-6 Mokopa";"Pociski powietrze-ziemia ZT-6 Mokopa";"ZT-6 Mokopa řízené střely vzduch-země";"ZT-6 Mokopa havadan karaya füzeler";"ZT-6 黑\t曼\t巴 空\t对\t地\t导\t弹";"ZT-6 モコパ\t空対地\tミサイル";"Mísseis ar-superfície ZT-6 Mokopa";"КРПЗ ZT-6 Mokopa";"ZT-6 Mokopa air-to-ground missiles";"ZT-6 Mokopa levegő-föld rakéták";"ZT-6 모코파 공대지 미사일";"УРВП ZT-6 Mokopa";"ZT-6 Mokopa air-to-ground missiles";"ZT-6 黑\t曼\t巴 空\t對\t地\t導\t彈";"ZT-6 Mokopa air-to-ground missiles";"Tên lửa không đối đất ZT-6 Mokopa";;
"weapons/zt_6_mokopa/short";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 黑\t曼\t巴";"ZT-6 モコパ";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 모코파";"ZT-6 Mokopa";"ZT-6 Mokopa";"ZT-6 黑\t曼\t巴";"ZT-6 Mokopa";"ZT-6 Mokopa";;
"weapons/sa_zt_35_ingwe";"ZT3A2 Ingwe air-to-ground missiles";"Missiles air-sol ZT3A2 Ingwe";"Missili aria-terra ZT3A2 Ingwe";"ZT3A2 Ingwe Luft-Boden-Raketen";"Misiles aire-tierra ZT3A2 Ingwe";"УРВП ZT3A2 Ingwe";"Pociski powietrze-ziemia ZT3A2 Ingwe";"Střely vzduch-země ZT3A2 Ingwe";"ZT3A2 Ingwe havadan karaya füzeler";"ZT3A2 豹 空\t对\t地\t导\t弹";"ZT3A2 Ingwe\t空対地\tミサイル";"Mísseis ar-superfície ZT3A2 Ingwe";"КРПЗ ZT3A2 Ingwe";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 잉그웨 공대지 미사일";"УРВП ZT3A2 Ingwe";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 豹 空\t對\t地\t導\t彈";"ZT3A2 Ingwe air-to-ground missiles";"Tên lửa không đối đất ZT3A2 Ingwe";;
"weapons/sa_zt_35_ingwe/short";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 豹";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 잉그웨";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 豹";"ZT3A2 Ingwe";"ZT3A2 Ingwe";;
"weapons/sa_zt_35_ingwe_default";"ZT3A2 Ingwe air-to-ground missiles";"Missiles air-sol ZT3A2 Ingwe";"Missili aria-terra ZT3A2 Ingwe";"ZT3A2 Ingwe Luft-Boden-Lenkraketen";"Misiles aire-tierra ZT3A2 Ingwe";"УРВП ZT3A2 Ingwe";"Pociski powietrze-ziemia ZT3A2 Ingwe";"střely vzduch-země ZT3A2 Ingwe";"ZT3A2 Ingwe havadan karaya füzeler";"ZT3A2 豹 空\t对\t地\t导\t弹";"ZT3A2 Ingwe\t空対地\tミサイル";"Mísseis ar-superfície ZT3A2 Ingwe";"КРПЗ ZT3A2 «Ingwe»";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 잉그웨 공대지 미사일";"УРВП ZT3A2 Ingwe";"ZT3A2 Ingwe air-to-ground missiles";"ZT3A2 豹 空\t對\t地\t導\t彈";"ZT3A2 Ingwe air-to-ground missiles";"Tên lửa không đối đất ZT3A2 Ingwe";;
"weapons/sa_zt_35_ingwe_default/short";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 豹";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 «Ingwe»";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 잉그웨";"ZT3A2 Ingwe";"ZT3A2 Ingwe";"ZT3A2 豹";"ZT3A2 Ingwe";"ZT3A2 Ingwe";;
"weapons/euro_hot3";"HOT-3 air-to-ground missiles";"Missiles air-sol HOT-3";"Missile aria-terra HOT-3";"HOT-3 Luft-Boden-Raketen";"Misiles aire-tierra HOT-3";"УРВП HOT-3";"Pociski powietrze-ziemia HOT-3";"Řízená střela vzduch-země HOT-3";"HOT-3 havadan karaya füzeler";"HOT-3 反\t坦\t克\t导\t弹";"HOT-3 空対地\tミサイル";"Mísseis ar-superfície HOT-3";"КРПЗ HOT-3";"HOT-3 air-to-ground missiles";"HOT-3 levegő-föld rakéták";"HOT-3 공대지 미사일";"УРВП HOT-3";"Rachete ghidate HOT-3";"HOT-3 空\t對\t地\t導\t彈";"HOT-3 air-to-ground missiles";"Tên lửa không đối đất HOT-3";;
"weapons/euro_hot3/short";"HOT-3";"HOT-3";"HOT-3";"HOT-3
";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"HOT-3";"“霍\t特”\t3";"HOT-3";;
"weapons/euro_atgw3";"PARS 3 LR air-to-ground missiles";"Missiles air-sol PARS 3 LR";"Missili aria-terra PARS 3 LR";"PARS 3 LR Luft-Boden-Raketen";"Misiles aire-tierra PARS 3 LR";"УРВП PARS 3 LR";"Pociski powietrze-ziemia PARS 3 LR";"Řízené střely vzduch-země PARS 3 LR";"PARS 3 LR havadan karaya füzeler";"PARS 3 长\t程\t型\t导\t弹";"PARS 3 LR 空対地\tミサイル";"Mísseis ar-superfície PARS 3 LR";"КРПЗ PARS 3 LR";"PARS 3 LR air-to-ground missiles";"PARS 3 LR levegő-föld rakéták";"PARS 3 LR 공대지 미사일";"УРВП PARS 3 LR";"Rachete ghidate PARS 3 L";"PARS 3 長\t程\t型\t導\t彈";"PARS 3 LR air-to-ground missiles";"Tên lửa không đối đất PARS 3 LR";;
"weapons/euro_atgw3/short";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR
";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 LR";"PARS 3 长\t射\t程\t型\t导\t弹";"PARS 3 LR";;
"weapons/us_agm_65a";"AGM-65A air-to-ground missile";"Missile air-sol AGM-65A";"Missile Aria-Terra AGM-65A";"AGM-65A Luft-Boden-Rakete";"Misil aire-tierra AGM-65A";"УРВП AGM-65A";"Pocisk powietrze-ziemia AGM-65A";"AGM-65A střela vzduch-země";"AGM-65A havadan karaya füze";"AGM-65A 小\t牛 空\t对\t地\t导\t弹";"AGM-65A 空対地\tミサイル";"Mísseis ar-superfície AGM-65A";"КРПЗ AGM-65A";"AGM-65A air-to-ground missile";"AGM-65A levegő-föld rakéta";"AGM-65A 공대지 미사일";"УРВП AGM-65A";"AGM-65A air-to-ground missile";"AGM-65A 空\t對\t地\t導\t彈";"AGM-65A “小\t牛”\t空\t对\t地\t导\t弹";"Tên lửa không đối đất AGM-65A";;
"weapons/us_agm_65a/short";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A 小\t牛";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A";"AGM-65A “小\t牛”";"AGM-65A";;
"weapons/us_agm_65b";"AGM-65B air-to-ground missile";"Missile air-sol AGM-65B";"Missile aria-terra AGM-65B";"AGM-65B Luft-Boden-Rakete";"Misil aire-tierra AGM-65B";"УРВП AGM-65B";"Pociski powietrze-ziemia AGM-65B";"AGM-65B střela vzduch-země";"AGM-65B havadan karaya füze";"AGM-65B 小\t牛 空\t对\t地\t导\t弹";"AGM-65B 空対地\tミサイル";"Mísseis ar-superfície AGM-65B";"КРПЗ AGM-65B";"AGM-65B air-to-ground missile";"AGM-65B levegő-föld rakéta";"AGM-65B 공대지 미사일";"КРПЗ AGM-65B";"AGM-65B air-to-ground missile";"AGM-65B 空\t對\t地\t導\t彈";"AGM-65B air-to-ground missile";"Tên lửa không đối đất AGM-65B";;
