"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"squad/remove_player";"Remove from squad";"Retirer de l'escouade";"Rimuovi dal plotone";"Aus Staffel entfernen";"Eliminar de escuadrón";"Удалить из отряда";"Usuń z oddziału";"Odebrat ze skupiny";"Mangadan çıkar";"移\t出\t小\t队";"分隊から\t除名";"Remover da esquadrilha";"Видалити з загону";"Izbaciti iz odreda";"Kirúgás az osztagból";"편대에서 방출";"Выключыць са звязу";"Eliminare din detașament";"從\t小\t隊\t移\t出";"移\t出\t小\t队";"Mời ra khỏi biên đội";;
"squad/revoke_invite";"Revoke invitation";"Révoquer l’invitation";"Revoca invito";"Einladung widerrufen";"Revocar invitación";"Отозвать приглашение";"Wycofaj zaproszenie";"Zrušit pozvánku";"Daveti geri çek";"取\t消\t邀\t请";"招待を\t取り\t消す";"Revogar o convite";"Відкликати запрошення";"Povuci pozivnicu";"Meghívás visszavonása";"초대 취소";"Скасаваць запрашэнне";"Refuzare invitație";"取\t消\t邀\t請";"取\t消\t邀\t请";"Từ chối lời mời";;
"squad/tranfer_leadership";"Make leader";"Désigner un chef d'escouade";"Rendi caposquadra";"Zum Staffelführer machen";"Hacer líder";"Сделать лидером";"Mianuj dowódcę";"Předat velení";"Lider yap";"移\t交\t队\t长\t身\t份";"リーダーに\t任命する";"Tornar líder";"Зробити лідером";"Prebaci vođu";"Parancsnokság átadása";"편대장으로 추대";"Зрабіць камандзірам";"Fă-l lider";"任\t命\t隊\t長\t身\t份";"移\t交\t队\t长\t身\t份";"Nhượng quyền chỉ huy";;
"squad/invite_player";"Invite to squad";"Inviter à l'escouade";"Invita nel plotone";"In Staffel einladen";"Invitar a escuadrón";"Пригласить в отряд";"Zaproś do oddziału";"Pozvat do skupiny";"Mangaya davet et";"邀\t请\t加\t入\t小\t队";"分隊へ\t招待";"Convidar para a esquadrilha";"Запросити в загін";"Pozvati u odred";"Meghívás osztagba";"편대로 초대";"Запрасіць у звяз";"Invitare în detașament";"邀\t請\t加\t入\t小\t隊";"邀\t请\t加\t入\t小\t队";"Mời vào biên đội";;
"squad/invite_player_ps4";"Invite to squad (Game Alert)";"Inviter en escouade (alerte jeu)";"Invito alla squadra (Avviso di gioco)";"Staffeleinladung (Spiel-Benachrichtigung)";"Invitar a escuadra (Aviso de juego)";"Пригласить в отряд (Извещение)";"Zaproś do oddziału (Alert gry)";"Pozvat do skupiny (upozornění v hře)";"Mangaya davet et (Oyun Uyarısı)";"邀\t请\t加\t入\t小\t队\t（游\t戏\t中\t提\t示）";"(Game Alert)分隊へ\t招待します。";"Convite para esquadrilha (Alerta de Jogo)";"Запросити в загін (Сповіщення)";"Pozovi u odred (obaveštenje)";"Meghívás osztagba (játékfigyelmeztetés)";"편대로 초대 (게임 알림)";"Запрасіць у звяз (з апавяшчэннем у гульні)";"Invitare în detașament (alertă joc)";"邀\t請\t加\t入\t小\t隊\t（遊\t戲\t中\t提\t示）";"邀\t请\t加\t入\t小\t队\t（游\t戏\t中\t提\t示）";"Mời vào biên đội (nhắc nhở từ hệ thống)";;
"squad/invited_players";"Players invited to the squad";"Joueurs invités dans l'escouade";"Giocatori invitati al plotone";"Spieler, die in die Staffel eingeladen wurden";"Jugadores invitados al escuadrón";"Приглашённые в отряд игроки";"Gracze zaproszeni do oddziału";"Hráči pozvaní do skupiny";"Oyuncular mangaya davet edildi";"玩\t家\t已\t邀\t请\t至\t小\t队";"部隊へ\t招待しました。";"Jogadores convidados para a esquadrilha";"Запрошені в загін гравці";"Igrači pozvani u odred";"Az osztagba meghívott játékosok";"편대에 초대한 플레이어";"Запрошаныя ў звяз гульцы";"Jucători invitați în detașament";"玩\t家\t被\t邀\t請\t加\t入\t小\t隊";"玩\t家\t已\t邀\t请\t至\t小\t队";"Người chơi đã được mời vào tổ đội";;
"squad/create";"Create squad";"Créer une escouade";"Crea plotone";"Staffel erstellen";"Crear escuadrón";"Создать отряд";"Utwórz oddział";"Vytvořit skupinu";"Manga kur";"创\t建\t小\t队";"分隊を\t編成";"Criar esquadrilha";"Створити загін";"Napravi odred";"Osztag létrehozása";"편대 생성";"Стварыць звяз";"Creare detașament";"創\t建\t小\t隊";"创\t建\t小\t队";"Tạo biên đội";;
"squad/join";"Join a squad";"Rejoindre l'escouade";"Unisciti al plotone";"Staffel beitreten";"Unirse al escuadrón";"Вступить в отряд";"Dołącz do oddziału";"Přidat se do skupiny";"Managaya katıl";"加\t入\t小\t队";"分隊に\t入隊する";"Juntar-se à esquadrilha";"Вступити в загін";"Pridruži se odredu";"Csatlakozás osztaghoz";"편대에 참여";"Уступіць у атрад";"Alăturare la detașament";"加\t入\t小\t隊";"加\t入\t小\t队";"Tham gia một tổ đội";;
"squad/ask/leave";"Are you sure you want to leave the squad?";"Êtes-vous certain de vouloir quitter l'escouade ?";"Abbandonare il plotone?";"Möchtest du die Staffel wirklich verlassen?";"¿Seguro que quieres abandonar el escuadrón?";"Вы уверены, что хотите покинуть отряд?";"Czy na pewno chcesz opuścić oddział?";"Opravdu chceš opustit skupinu?";"Mangadan ayrılmak istediğinizden emin misiniz?";"确\t定\t要\t离\t开\t小\t队\t吗？";"分隊から\t離脱しますが\t本当によろしいですか？";"Tem certeza que quer sair da esquadrilha?";"Ви впевнені, що хочете покинути загін?";"Da li ste sigurni da želite da napustite odred?";"Biztosan el szeretnéd hagyni az osztagot?";"정말로 편대에서 나오시겠습니까?";"Ці сапраўды хочаце пакінуць звяз?";"Sigur dorești să părăsești detașamentul?";"確\t定\t要\t離\t開\t小\t隊\t嗎?";"确\t定\t要\t离\t开\t小\t队\t吗？";"Bạn muốn rời biên đội?";;
"squad/ask/disband";"Are you sure you want to disband the squad?";"Êtes-vous certain de vouloir dissoudre l'escouade ?";"Sei sicuro di voler sciogliere la squadra?";"Möchtest du die Staffel wirklich auflösen?";"¿Seguro que quieres disolver el escuadrón?";"Вы уверены, что хотите расформировать отряд?";"Czy na pewno chcesz rozwiązać oddział?";"Opravdu chceš rozpustit skupinu?";"Mangayı dağıtmak istediğinizden emin misiniz?";"确\t定\t要\t解\t散\t小\t队\t吗？";"分隊を\t解隊しますが\t本当によろしいですか？";"Tem certeza de que deseja dissolver a esquadrilha?";"Ви впевнені, що хочете розформувати загін?";"Da li ste sigurni da želite da raspustite odred?";"Biztosan fel szeretnéd oszlatni az osztagot?";"정말로 편대를 해산하시겠습니까?";"Ці сапраўды хочаце распусціць звяз?";"Sigur dorești să desființezi detașamentul?";"確\t定\t要\t解\t散\t小\t隊\t嗎?";"确\t定\t要\t解\t散\t小\t队\t吗？";"Bạn muốn giải tán biên đội?";;
"squad/ask/cancel_fight";"Are you sure you want to cancel the preparation for battle?";"Voulez vous annuler la préparation à la bataille?";"Sei sicuro di voler annullare la preparazione alla battaglia?";"Bist du sicher, dass du die Schlachtvorbereitung abbrechen möchtest?";"¿Está seguro que desea cancelar la preparación para la batalla?";"Вы уверены, что хотите отменить подготовку к бою?";"Czy na pewno chcesz anulować przygotowania do bitwy?";"Opravdu chceš zrušit přípravu na bitvu?";"Savaş hazırlığını iptal etmek istediğinizden emin misiniz?";"确\t定\t要\t解\t除\t战\t斗\t准\t备\t状\t态\t吗？";"戦闘準備を\tキャンセルしますか？";"Tem certeza de que deseja cancelar a preparação para batalha?";"Ви впевнені, що хочете скасувати підготовку до бою?";"Sigurno želite otkazati pripremu za bitku?";"Biztosan meg akarod szakítani a csatára történő felkészülést?";"정말로 전투 준비를 취소하시겠습니까?";"Ці сапраўды хочаце скасаваць падрыхтоўку да бою?";"Ești sigur că dorești să anulezi pregătirea pentru luptă?";"確\t定\t要\t取\t消\t戰\t鬥\t準\t備\t狀\t態\t嗎？";"确\t定\t要\t解\t除\t战\t斗\t准\t备\t状\t态\t吗？";"Bạn có chắc là muốn huỷ việc chuẩn bị cho trận đấu?";;
"squad/message/cancel_fight";"Squad leader has canceled the preparation for battle";"Le chef d'escouade a annulé la préparation a la bataille";"Il capo plotone ha annullato la preparazione alla battaglia";"Der Staffelführer hat die Vorbereitung auf die Schlacht abgebrochen.";"Líder del escuadrón ha cancelado la preparación para la batalla";"Лидер отряда отменил подготовку к бою";"Dowódca oddziału anulował przygotowanie do bitwy";"Velitel skupiny zrušil přípravu na bitvu";"Manga lideri savaş hazırlığını iptal etti";"小\t队\t长\t已\t解\t除\t战\t斗\t准\t备\t状\t态";"分隊長が\t戦闘準備を\tキャンセルした。";"O Líder da Esquadrilha cancelou os preparativos para batalha";"Лідер загону скасував підготовку до бою";"Vođa odreda je otkazao pripremu za bitku";"Az osztagparancsnok megszakította a csatára való felkészülést";"편대장이 전투 준비를 취소했습니다.";"Камандзір звязу скасаваў падрыхтоўку да бою";"Liderul detașamentului a anulat pregătirea pentru luptă.";"小\t隊\t長\t已\t取\t消\t戰\t鬥\t準\t備\t狀\t態";"小\t队\t长\t已\t解\t除\t战\t斗\t准\t备\t状\t态";"Chỉ huy tổ đội đã huỷ việc chuẩn bị cho trận đấu";;
"squad/notification/alone";"You are alone in the squad now. Would you like to send invitations?";"Vous êtes seul dans l’escouade. Souhaitez-vous envoyer des invitations ?";"Sei da solo nel plotone. Vuoi inviare degli inviti?";"Du bist einziges Mitglied deiner Staffel. Möchtest du Einladungen versenden?";"Ahora estás solo en el escuadrón. ¿Quieres enviar invitaciones?";"Сейчас вы один в отряде. Хотите разослать приглашения?";"Jesteś jedynym członkiem oddziału. Czy chcesz wysłać zaproszenia?";"Jsi sám ve skupině, chceš odeslat pozvánky?";"Mangada yalnızsınız. Davetiye göndermek ister misiniz?";"小\t队\t中\t没\t有\t其\t他\t成\t员，\t是\t否\t发\t送\t组\t队\t邀\t请？";"現在の\t分隊員はあなただけです。\t招待を\t送りますか？";"Agora está sozinho na esquadrilha. Gostaria de enviar convites?";"Наразі ви один в загоні. Бажаєте розіслати запрошення?";"Sami ste u odredu. Da li želite da pošaljete pozivnice?";"Egyedül vagy az osztagban. Szeretnél meghívókat küldeni?";"편대에 홀로 남았습니다. 초대를 발송하시겠습니까?";"Зараз вы адзін у звязе. Ці хочаце адправіць запрашэнні?";"Acum ești singur în detașament. Dorești să trimiți niște invitații?";"小\t隊\t中\t只\t有\t自\t己，\t是\t否\t發\t送\t組\t隊\t邀\t請\t嗎?";"小\t队\t中\t没\t有\t其\t他\t成\t员，\t是\t否\t发\t送\t组\t队\t邀\t请？";"Chỉ còn mình bạn trong tổ đội. Bạn có muốn mời thêm người chơi?";;
"squad/player_application";"%s has applied to join the squad";"%s a demandé à rejoindre l'escouade";"%s ha chiesto di unirsi al plotone";"%s hat sich um Mitgliedschaft in der Staffel beworben.";"%s ha pedido unirse al escuadrón";"%s подал заявку на вступление в отряд.";"%s zwrócił się o dołączenie do oddziału";"%s požádal o přidání do skupiny";"%s mangaya katılmak için başvurdu";"%s 同\t意\t加\t入\t小\t队";"%sが、\t分隊に\t参加しました。";"%s apresentou uma aplicação para se juntar ao Esquadrão";"%s подав запит на вступ до загону";"%s se prijavio za pridruživanje odredu";"%s jelentkezett az osztagba";"%s 이(가) 편대에 참여하길 원합니다";"%s падаў заяву на ўступ у звяз.";"%s a solicitat alăturarea la detașament";"%s 已\t經\t同\t意\t加\t入\t小\t隊";"%s 同\t意\t加\t入\t小\t队";"%s đã đề nghị tham gia tổ đội";;
"squad/accept_membership";"Accept for squad";"Accepter dans l'escouade";"Accetta il plotone";"In Staffel aufnehmen";"Aceptar en el escuadrón";"Принять в отряд";"Przyjmij do oddziału";"Přijmout do skupiny";"Mangaya kabul et";"同\t意\t加\t入\t小\t队";"分隊に\t参加することを\t承認する";"Aceitar para Esquadrão";"Прийняти в загін";"Prihvati za odred";"Jelentkezési kérelem elfogadása";"편대 가입 승인";"Прыняць у атрад";"Acceptare în detașament";"接\t受\t加\t入\t小\t隊";"同\t意\t加\t入\t小\t队";"Chấp nhận cho tổ đội";;
