"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"tutorial04_dialogue17_p01";"Try to perform the maneuver again from the beginning.";"Essayer de recommencer cette manœuvre depuis le début.";"Cerca di praticare ancora la manovra dall'inizio.";"Führen Sie das Manöver nochmal von Anfang an durch.";"Intenta realizar la maniobra otra vez desde el principio.";"Думаю, стоит попробовать выполнить манёвр с самого начала.";"Spróbuj wykonać ten manewr od początku.";"Zkus manévr provést znovu od začátku";"Manevrayı baştan bir daha yapmayı dene.";"试\t着\t从\t头\t开\t始\t再\t来\t一\t遍\t。";"もう\t一度最初からやり\t直しだ";"Tenta efectuar a manobra de novo, desde o inicio.";"Try to perform the maneuver again from the beginning.";"Гадаю, варто спробувати розпочати маневр знову.";"Pokušajte da izvedete manevar ispočetka.";"Próbáld meg újra végrehajtani a manővert az elejétől.";"처음부터 다시 실시한다.";"Думаю, варта паўтарыць манеўр з самага пачатку.";"Încearcă să efectuezi din nou manevra de la început.";"試著從頭開始再做一遍。";"试\t着\t从\t头\t开\t始\t再\t来\t一\t遍\t。";;
"tutorial04_dialogue18_p01";"Outstanding!";"Formidable !";"Eccezionale!";"Hervorragend!";"¡Maravilloso!";"Отлично!";"Doskonale!";"Úžasné!";"Olağanüstü!";"太\t棒\t了\t！";"よくやった";"Excelente!";"Outstanding!";"Дуже гарно!";"Izvanredno!";"Kiváló!";"아주 잘했다!";"Добрая работа!";"Impresionant!";"太棒了！";"太\t棒\t了\t！";;
"tutorial04_dialogue18_p02";"The ship's destroyed.";"Le bateau est détruit.";"La nave è stata distrutta.";"Das Schiff ist zerstört.";"El barco está destruido.";"Корабль уничтожен.";"Okręt został zniszczony.";"Loď je zničená.";"Gemi yok edildi.";"目\t标\t舰\t只\t已\t被\t击\t沉\t。";"敵艦を\t破壊";"A embarcação está destruída.";"The ship's destroyed.";"Корабель знищено.";"Brod je uništen.";"A hajó megsemmisült.";"목표함을 격침했다.";"Карабель знішчаны.";"Nava este distrusă.";" 那艘船已經被擊沉了。";"目\t标\t舰\t只\t已\t被\t击\t沉\t。";;
"tutorial04_dialogue18_p03";"Not far from here there are another couple to practice on. ";"Il y en a d'autres près d'ici pour s'exercer.";"Non lontano da qui ce ne sono ancora un paio per fare pratica. ";"Nicht weit von hier gibt es noch ein paar mehr zum Üben. ";"Cerca de aquí hay otros dos para practicar.";"Недалеко есть ещё пара, потренируйтесь на них.";"Niedaleko są inne, na których możesz poćwiczyć.";"Nedaleko odtud je další pár, na kterém můžeš trénovat";"Buranın biraz uzağında eğitim yapman için birkaç tane daha var. ";"不\t远\t处\t还\t有\t几\t艘\t船\t可\t供\t练\t习\t。\t ";"この\t付近に\t別の\t訓練標的がいくつかある";"Não muito longe, há mais um par para praticares. ";"Not far from here there are another couple to practice on. ";"Поблизу є ще пара, потренуйтеся на них.";"Nedaleko odavde nalazi se još jedan par na kojima možemo vežbati. ";"Nem messze innen van még pár amin gyakorolhatsz. ";"여기서 멀지 않은 곳에 연습을 할 만한 배가 두어 척 더 있다.";"Непадалёк ёсць яшчэ пара, папрактыкуйцеся на іх.";"Nu departe de aici sunt alte câteva nave pentru practică.";"離這兒不遠處還有兩艘船可供練習。 ";"不\t远\t处\t还\t有\t几\t艘\t船\t可\t供\t练\t习\t。\t ";;
"tutorial04_dialogue19_p01";"Fire from the ship's deck isn't the only threat.";"Les tirs provenant des ponts des bateaux ne sont pas le seul danger.";"Gli spari dal ponte della nave non sono l'unica sfida.";"Geschütze auf dem Schiffsdeck sind nicht die einzige Bedrohung.";"Los disparos desde la cubierta del barco no son la única amenaza.";"Огонь с палубы — не единственная угроза.";"Ogień z pokładu okrętu nie jest jedynym zagrożeniem.";"Palba z paluby lodi není jedinou hrozbou.";"Tek tehdit gemi güvertesinden açılan ateş değildir.";"来\t自\t敌\t方\t舰\t船\t的\t防\t空\t火\t力\t并\t非\t唯\t一\t威\t胁\t。";"脅威となるのは\t艦上からの\t砲火だけじゃない";"Focar no convés da embarcação não é o único truque.";"Fire from the ship's deck isn't the only threat.";"Вогонь з палуби — не єдина загроза.";"Paljba sa palube broda nije jedina opasnost.";"A hajók fedélzetén lévő fegyverek tüze nem az egyetlen veszély.";"함선 갑판에서 올라오는 대공사격만 위험한 게 아니야.";"Агонь з палубы — не адзіная пагроза.";"Tirul de pe puntea navei nu este singura amenințare.";"來自敵方艦船上防空炮的攻擊不是你要面對的唯一威脅。";"来\t自\t敌\t方\t舰\t船\t的\t防\t空\t火\t力\t并\t非\t唯\t一\t威\t胁\t。";;
"tutorial04_dialogue19_p02";"When entering the torpedo run, a torpedo bomber is easy prey for enemy fighters.";"Quand il se prépare à lâcher une torpille, un bombardier-torpilleur est une cible facile pour les combattants ennemis.";"Quando si lancia con il suo siluro, un bombardiere è preda facile dei caccia nemici.";"Beim Torpedomanöver sind Torpedobomber eine leichte Beute für feindliche Jäger.";"Al entrar en la carrera del torpedo, un avión torpedero es una presa fácil para los enemigos. ";"Торпедоносец во время захода на цель — лёгкая добыча и для истребителей противника.";"Samolot podchodzący do zrzucenia torpedy jest łatwym celem dla myśliwców nieprzyjaciela.";"Při náletu je torpédový bombardér snadný cíl pro nepřátelské stíhače";"Bir torpil bombardıman uçağı torpil atışı yaparken düşman savaş uçakları için kolay bir avdır.";"在\t执\t行\t鱼\t雷\t攻\t击\t时\t，\t你\t的\t飞\t机\t也\t很\t容\t易\t被\t敌\t方\t战\t斗\t机\t击\t落\t。";"魚雷の\t投下態勢に\t入った\t雷撃機は、\t敵の\t戦闘機にとっていい\tカモだ";"Ao entrar com um torpedeiro, o torpedeiro é uma presa fácil para os caças.";"When entering the torpedo run, a torpedo bomber is easy prey for enemy fighters.";"Торпедоносець під час заходу на ціль — легка здобич також і для винищувачів противника. ";"U toku izvođenja manevra za lansiranje torpeda, torpedo bombarder je laka meta za neprijateljske avione.";"Amikor megkezded a manővert, a torpedóbombázó könnyű préda az ellenséges vadászok számára.";"뇌격기는 뇌격 항정에 들어갈 때 적 전투기의 쉬운 먹잇감이 될 수 있다.";"Тарпеданосец падчас заходу на цэль — лёгкая здабыча і для знішчальнікаў супраціўніка.";"La poziționarea pentru lansarea torpilelor, un bombardier torpilor este o pradă ușoară pentru avioanele de vânătoare inamice.";"進入魚雷發射段後，魚雷轟炸機很容易遭到敵方戰鬥機的襲擊。";"在\t执\t行\t鱼\t雷\t攻\t击\t时\t，\t你\t的\t飞\t机\t也\t很\t容\t易\t被\t敌\t方\t战\t斗\t机\t击\t落\t。";;
"tutorial04_dialogue19_p03";"However, we have a way to counterattack.";"Toutefois, nous pouvons contre-attaquer.";"Tuttavia, c'è un modo per contrattaccare.";"Allerdings haben wir eine Möglichkeit zum Gegenangriff.";"Sin embargo, tenemos una forma de contraatacar.";"Однако нам есть что противопоставить им.";"Mamy jednak możliwość kontrataku.";"Nicméně proti nim se můžeme bránit.";"Ne var ki, karşı atak yapmamızın bir yolu var.";"不\t过\t，\t我\t们\t不\t会\t束\t手\t就\t擒\t。";"だが、\t反撃の\t方法はある";"Contudo, nós temos um contra-ataque.";"However, we have a way to counterattack.";"Однак ми маємо, що їм протиставити.";"Međutim, imamo način da uzvratimo.";"Azonban, megvan a módja az ellentámadásnak.";"하지만 우리에겐 반격 수단이 있다.";"Але ў нас ёсць, што супрацьпаставіць ім.";"Totuși, există o cale de contraatac.";"但是，我們還有反擊的能力。";"不\t过\t，\t我\t们\t不\t会\t束\t手\t就\t擒\t。";;
"tutorial04_dialogue19_p04";"Change your viewpoint to your gunner.";"Mettez votre point de vue sur le mitrailleur.";"Cambia il tuo punto di vista al tuo mitragliere.";"Ändern Sie Ihre Ansicht auf Ihren MG-Schützen.";"Cambia el punto de vista de tu artillero.";"Переключите вид на вашего стрелка.";"Przełącz perspektywę na strzelca.";"Přepni pohled na střelce";"Görüş açını nişancıya getir.";"将\t视\t角\t切\t换\t至\t自\t卫\t机\t枪\t手\t视\t角\t。";"視点を\t機銃手に\t切り\t替えろ";"Muda o teu ponto de vista para o artilheiro.";"Change your viewpoint to your gunner.";"Перемкніть вид на вашого стрільця.";"Promenite pogled na mitraljesca.";"Válts át lövész nézetre.";"사수 시점으로 변경하라.";"Пераключыцеся на від ад стралка.";"Schimbă punctul de observare cu cel al trăgătorului.";"將視角切換至炮手視角。";"将\t视\t角\t切\t换\t至\t自\t卫\t机\t枪\t手\t视\t角\t。";;
"tutorial04_dialogue19_p05";"You can either trust your gunner to cover your back or take over the controls yourself.";"Vous pouvez faire confiance à votre mitrailleur pour vous couvrir ou prendre les commandes vous-même.";"Puoi affidarti al tuo mitragliere affinché ti copra le spalle o prendere tu stesso i comandi.";"Sie können auf Ihren Schützen vertrauen oder selbst die Kontrolle übernehmen.";"Puedes confiar en que tu artillero te cubra la espalda o puedes tomar los controles tú mismo.";"Вы можете доверить прикрытие вашей спины стрелку, а можете взять управление в свои руки.";"Możesz zaufać strzelcowi, żeby cię osłaniał, albo samemu przejąć nad nim kontrolę.";"Ochranu ocasu můžeš nechat na svém střelci, nebo se můžeš jeho zbraně chopit sám";"Arkanı savunması için nişancına güvenebilir veya kontrolü kendin alabilirsin.";"你\t可\t以\t将\t自\t卫\t火\t力\t全\t权\t交\t给\t AI \t机\t枪\t手\t负\t责\t，\t也\t可\t以\t亲\t自\t上\t阵\t操\t作\t。";"機銃手に\t応戦を\t任せてもいいし、\t自分で\t操作する\t事も\t出来る";"Podes confiar no teu artilheiro para cobrir as costas, ou podes comandá-lo tu mesmo.";"You can either trust your gunner to cover your back or take over the controls yourself.";"Ви маєте змогу ввірити захист вашої спини стрільцю, або взяти керування на себе.";"Možete se ili osloniti na svog mitraljesca za pokrivanje pozadine, ili možete sami preuzeti kontrolu nad mitraljezima.";"Bízhatsz a lövészedben hogy fedezi a hátad, vagy vedd át felette az irányítást.";"방어사수에게 믿고 맡기거나, 귀관이 스스로 조작해도 된다.";"Можна даручыць прыкрыццё вашай спіны стралку, а можна ўзяць кіраванне агнём у свае рукі.";"Poți fie să ai încredere în trăgător pentru a-ți acoperi spatele, fie să preiei personal controlul.";"你可以依靠AI射手保護你的飛機或者選擇自己手動操作機槍。";"你\t可\t以\t将\t自\t卫\t火\t力\t全\t权\t交\t给\t AI \t机\t枪\t手\t负\t责\t，\t也\t可\t以\t亲\t自\t上\t阵\t操\t作\t。";;
"tutorial04_dialogue19_p06";"Push the firing trigger to open fire.";"Appuyez sur la gâchette pour faire feu.";"Premi il grilletto per sparare.";"Drücken Sie den Abzug, um zu feuern.";"Aprieta el gatillo para abrir fuego.";"Для того, чтобы открыть огонь, нажмите на гашетку.";"Wciśnij spust, by otworzyć ogień.";"Stiskem spouště zahaj palbu";"Ateş açmak için tetiğe bas.";"开\t火\t。";"トリガーを\t押して\t発砲だ";"Pressiona no gatilho para abrires fogo.";"Push the firing trigger to open fire.";"Задля відкриття вогню — натисніть гашетку.";"Pritisnite okidač i otvorite vatru.";"Húzd meg a ravaszt a tüzeléshez.";"방아쇠를 당겨 사격을 해 볼 수 있도록 한다.";"Каб адкрыць агонь, націсніце на гашэтку.";"Apasă pe trăgaci pentru a deschide focul.";"按下開火鍵，開火。";"开\t火\t。";;
"tutorial04_dialogue19_p07";"One day this could save your life. ";"Cela pourra vous sauver la vie un de ces jours.";"Un giorno questo ti salverà la vita. ";"Eines Tages könnte das Ihnen das Leben retten. ";"Un día esto puede salvar tu vida.";"Однажды это может спасти вам жизнь.";"Któregoś dnia może ocalić ci to życie.";"Jednou ti to třeba zachrání život";"Bir gün bu hayatını kurtarabilir. ";"总\t有\t一\t天\t这\t会\t救\t你\t一\t命\t。\t ";"いつかこれで\t助けられる\t事もあるだろう";"Um dia, isto pode salvar a tua vida. ";"One day this could save your life. ";"Колись це може врятувати ваше життя. ";"Jednog dana ovo bi vam moglo spasiti život. ";"Ez egy nap megmentheti az életedet. ";"언젠가는 이게 귀관의 목숨을 구하게 될 것이다.";"Аднойчы гэта можа выратаваць вам жыццё.";"Într-o zi acest lucru ți-ar putea salva viața.";"總有一天這會救你一命。 ";"总\t有\t一\t天\t这\t会\t救\t你\t一\t命\t。\t ";;
"tutorial04_dialogue20_p01";"Great job!";"Bon boulot !";"Ottimo lavoro!";"Gut gemacht!";"¡Buen trabajo!";"Превосходная работа!";"Świetna robota!";"Skvělá práce!";"Harika!";"干\t得\t漂\t亮\t！";"よくやった";"Bom trabalho!";"Great job!";"Неперевершена робота!";"Odlično urađeno!";"Szép munka!";"아주 잘했어!";"Добрая работа!";"Bună treabă!";"幹得漂亮！";"干\t得\t漂\t亮\t！";;
"tutorial04_dialogue20_p02";"You're a real terror of the seas!";"Vous êtes la terreur des mers !";"Sei proprio il terrore di tutti i mari!";"Sie sind ein echter Schrecken der Meere!";"¡Eres el terror de los mares!";"Да вы настоящая гроза морей!";"Prawdziwy z ciebie postrach mórz!";"Bude z tebe skutečný postrach moří";"Denizlerde gerçek bir terörsün!";"你\t已\t经\t是\t真\t正\t的\t海\t上\t杀\t手\t了!";"君はまさしく「蒼の\t英雄」\tだ";"És um verdadeiro terror dos mares!";"You're a real terror of the seas!";"Тепер Ви є справжнью грозою морів!";"Pravi ste strah i trepet na morima!";"Valós veszélyt jelentesz a tengereken!";"모두가 바다에서 귀관을 두려워하게 될 거다!";"Вы сапраўдная граза мораў!";"Ești o adevărată teroare a mărilor!";"你是真正的海上殺手了!";"你\t已\t经\t是\t真\t正\t的\t海\t上\t杀\t手\t了!";;
